Order_ID,Order_Date,Customer_Name,Email,Phone,City,State,Product,Category,Qty,Unit_Price,Discount,Payment_Mode,Order_Status,Delivery_Date,Sales,Net_Amount,Profit,Month,Year,Weekday
ORD1173,2025-04-26,Rahul,rahul89@gmail.com,9999073839.0,Bengaluru,Karnataka,Watch,Fashion,1.0,4999.0,15.0,COD,Cancelled,2025-04-26,4999.0,4249.15,849.8299999999999,April,2025.0,Saturday
ORD1175,2025-02-26,Rahul,rahul22@gmail.com,9423004673.0,Delhi,Delhi,Watch,Fashion,1.0,1499.0,5.0,Wallet,Returned,2025-02-26,1499.0,1424.05,284.81,February,2025.0,Wednesday
ORD1176,2025-06-03,Neha,neha19@gmail.com,Unknown,Mumbai,Maharashtra,Mouse,Electronics,3.0,4999.0,10.0,Wallet,Pending,2025-08-06,14997.0,13497.3,2699.46,June,2025.0,Tuesday
ORD1177,2025-04-07,Priya,priya13@gmail.com,9461242197.0,Jaipur,Rajasthan,Shoes,Fashion,4.0,,20.0,COD,Returned,2025-04-07,,,,April,2025.0,Monday
ORD1178,2025-04-26,Rohit,rohit52@gmail.com,9667967484.0,Lucknow,Up,Watch,Fashion,3.0,999.0,10.0,UPI,Cancelled,2025-06-05,2997.0,2697.3,539.46,April,2025.0,Saturday
ORD1179,2025-05-19,Amit,amit49@gmail.com,9617911882.0,Mumbai,Maharashtra,Watch,Fashion,4.0,4999.0,0.0,Card,Cancelled,2025-05-19,19996.0,19996.0,3999.2000000000003,May,2025.0,Monday
ORD1181,2025-03-19,Amit,amit5@gmail.com,9421136377.0,Delhi,Delhi,Laptop,Electronics,3.0,1499.0,15.0,COD,Cancelled,2025-03-19,4497.0,3822.45,764.49,March,2025.0,Wednesday
ORD1182,2025-06-25,Rahul,rahul46@gmail.com,9993898089.0,Bengaluru,Karnataka,Bottle,Home,5.0,499.0,20.0,NetBanking,Returned,2025-05-07,2495.0,1996.0,399.20000000000005,June,2025.0,Wednesday
ORD1183,2025-04-12,Amit,amit77@gmail.com,9241602288.0,Delhi,Delhi,Bottle,Home,4.0,9999.0,20.0,NetBanking,Cancelled,2025-04-12,39996.0,31996.8,6399.360000000001,April,2025.0,Saturday
ORD1185,2025-02-14,Rahul,rahul56@gmail.com,9870048875.0,Delhi,Delhi,Watch,Fashion,1.0,999.0,0.0,NetBanking,Cancelled,2025-02-14,999.0,999.0,199.8,February,2025.0,Friday
ORD1187,2025-06-06,Rahul,rahul91@gmail.com,9299209389.0,Delhi,Delhi,Mouse,Electronics,5.0,2599.0,0.0,Card,Returned,2025-06-06,12995.0,12995.0,2599.0,June,2025.0,Friday
ORD1189,,Neha,neha84@gmail.com,9104440852.0,Pune,Maharashtra,Shoes,Fashion,2.0,499.0,0.0,UPI,Pending,2025-07-05,998.0,998.0,199.60000000000002,,,
ORD1190,2025-06-27,Rohit,rohit72@gmail.com,9828064790.0,Bengaluru,Karnataka,Laptop,Electronics,3.0,1499.0,0.0,NetBanking,Delivered,2025-06-27,4497.0,4497.0,899.4000000000001,June,2025.0,Friday
ORD1191,2025-05-10,Sneha,sneha85@gmail.com,9260651088.0,Bengaluru,Karnataka,Bottle,Home,3.0,,20.0,Wallet,Delivered,2025-05-10,,,,May,2025.0,Saturday
ORD1192,2025-04-10,Sneha,sneha47@gmail.com,9346739926.0,Lucknow,Up,Chair,Furniture,2.0,1499.0,0.0,UPI,Returned,2025-04-10,2998.0,2998.0,599.6,April,2025.0,Thursday
ORD1193,2025-02-24,Rahul,rahul83@gmail.com,9914184322.0,Pune,Maharashtra,Bottle,Home,3.0,499.0,0.0,Wallet,Returned,2025-01-03,1497.0,1497.0,299.40000000000003,February,2025.0,Monday
ORD1194,2025-05-17,Neha,neha48@gmail.com,9251581328.0,Bengaluru,Karnataka,Laptop,Electronics,5.0,1499.0,0.0,Card,Delivered,2025-05-17,7495.0,7495.0,1499.0,May,2025.0,Saturday
ORD1195,2025-06-26,Rahul,rahul97@gmail.com,9670476961.0,Pune,Maharashtra,Shoes,Fashion,2.0,9999.0,20.0,COD,Delivered,2025-01-07,19998.0,15998.4,3199.6800000000003,June,2025.0,Thursday
ORD1196,2025-05-19,Rohit,rohit36@gmail.com,9343829003.0,Lucknow,Up,Laptop,Electronics,4.0,9999.0,20.0,COD,Delivered,2025-05-19,39996.0,31996.8,6399.360000000001,May,2025.0,Monday
ORD1197,2025-03-31,Rahul,rahul76@gmail.com,9977813525.0,Mumbai,Maharashtra,Watch,Fashion,5.0,499.0,0.0,COD,Delivered,2025-07-04,2495.0,2495.0,499.0,March,2025.0,Monday
ORD1200,,Rohit,rohit8@gmail.com,9900633970.0,Jaipur,Rajasthan,Mouse,Electronics,4.0,1499.0,5.0,Wallet,Pending,,5996.0,5696.2,1139.24,,,
ORD1201,2025-01-24,Rohit,rohit31@gmail.com,9117012775.0,Bengaluru,Karnataka,Shoes,Fashion,2.0,1999.0,0.0,UPI,Delivered,2025-01-24,3998.0,3998.0,799.6,January,2025.0,Friday
ORD1202,2025-05-16,Rohit,rohit29@gmail.com,9297341581.0,Bengaluru,Karnataka,Chair,Furniture,5.0,9999.0,0.0,Wallet,Delivered,2025-05-16,49995.0,49995.0,9999.0,May,2025.0,Friday
ORD1203,2025-04-29,Vikas,vikas36@gmail.com,9900923665.0,Bengaluru,Karnataka,Bottle,Home,4.0,2599.0,20.0,UPI,Cancelled,2025-07-05,10396.0,8316.8,1663.36,April,2025.0,Tuesday
ORD1204,2025-04-27,Amit,amit28@gmail.com,9221581146.0,Lucknow,Up,Chair,Furniture,2.0,2599.0,0.0,NetBanking,Pending,2025-02-05,5198.0,5198.0,1039.6000000000001,April,2025.0,Sunday
ORD1206,2025-03-17,Vikas,vikas95@gmail.com,9428593006.0,Bengaluru,Karnataka,Chair,Furniture,2.0,9999.0,0.0,UPI,Cancelled,2025-03-17,19998.0,19998.0,3999.6000000000004,March,2025.0,Monday
ORD1207,,Neha,neha51@gmail.com,9327323248.0,Delhi,Delhi,Laptop,Electronics,2.0,4999.0,20.0,UPI,Delivered,,9998.0,7998.4,1599.68,,,
ORD1212,2025-01-14,Rohit,rohit67@gmail.com,9919764359.0,Pune,Maharashtra,Laptop,Electronics,5.0,1999.0,20.0,NetBanking,Delivered,2025-01-14,9995.0,7996.0,1599.2,January,2025.0,Tuesday
ORD1213,2025-03-24,Vikas,vikas32@gmail.com,9725923904.0,Mumbai,Maharashtra,Mouse,Electronics,5.0,1499.0,0.0,UPI,Cancelled,2025-03-04,7495.0,7495.0,1499.0,March,2025.0,Monday
ORD1214,2025-01-22,Neha,neha23@gmail.com,9763321213.0,Lucknow,Up,Shoes,Fashion,5.0,,0.0,NetBanking,Pending,2025-01-02,,,,January,2025.0,Wednesday
ORD1215,2025-04-11,Vikas,vikas57@gmail.com,9116763158.0,Jaipur,Rajasthan,Mouse,Electronics,5.0,9999.0,0.0,Wallet,Returned,2025-04-11,49995.0,49995.0,9999.0,April,2025.0,Friday
ORD1218,2025-05-21,Amit,amit29@gmail.com,9171906382.0,Lucknow,Up,Bottle,Home,2.0,1499.0,20.0,UPI,Returned,2025-05-21,2998.0,2398.4,479.68000000000006,May,2025.0,Wednesday
,2025-01-26,Rahul,rahul38@gmail.com,9240228562.0,Mumbai,Maharashtra,Mouse,Electronics,5.0,499.0,10.0,UPI,Pending,2025-01-26,2495.0,2245.5,449.1,January,2025.0,Sunday
ORD1220,2025-04-04,Rohit,rohit96@gmail.com,Unknown,Bengaluru,Karnataka,Watch,Fashion,1.0,9999.0,10.0,COD,Returned,2025-08-04,9999.0,8999.1,1799.8200000000002,April,2025.0,Friday
ORD1221,2025-02-02,Vikas,vikas94@gmail.com,9250810488.0,Lucknow,Up,Bottle,Home,5.0,999.0,15.0,NetBanking,Returned,2025-08-02,4995.0,4245.75,849.1500000000001,February,2025.0,Sunday
ORD1222,2025-05-27,Sneha,sneha39@gmail.com,9835766723.0,Lucknow,Up,Watch,Fashion,3.0,4999.0,15.0,Wallet,Returned,2025-05-27,14997.0,12747.45,2549.4900000000002,May,2025.0,Tuesday
ORD1223,2025-05-01,Vikas,vikas81@gmail.com,9706847038.0,Pune,Maharashtra,Watch,Fashion,5.0,4999.0,10.0,COD,Cancelled,2025-10-05,24995.0,22495.5,4499.1,May,2025.0,Thursday
ORD1224,2025-03-15,Rahul,rahul61@gmail.com,9378954231.0,Mumbai,Maharashtra,Mouse,Electronics,2.0,4999.0,0.0,COD,Returned,2025-03-15,9998.0,9998.0,1999.6000000000001,March,2025.0,Saturday
ORD1226,2025-01-16,Rohit,rohit61@gmail.com,9334158867.0,Mumbai,Maharashtra,Watch,Fashion,5.0,499.0,20.0,UPI,Cancelled,2025-01-16,2495.0,1996.0,399.20000000000005,January,2025.0,Thursday
ORD1227,2025-01-15,Rohit,rohit73@gmail.com,9753446036.0,Lucknow,Up,Bottle,Home,2.0,499.0,10.0,NetBanking,Returned,2025-01-15,998.0,898.2,179.64000000000001,January,2025.0,Wednesday
ORD1228,2025-03-06,Priya,priya72@gmail.com,9286654600.0,Bengaluru,Karnataka,Shoes,Fashion,2.0,499.0,15.0,Wallet,Pending,2025-12-03,998.0,848.3,169.66,March,2025.0,Thursday
ORD1229,2025-06-06,Rohit,rohit55@gmail.com,9202480572.0,Jaipur,Rajasthan,Bottle,Home,5.0,499.0,10.0,Wallet,Returned,2025-10-06,2495.0,2245.5,449.1,June,2025.0,Friday
ORD1230,2025-01-23,Priya,priya62@gmail.com,9703144165.0,Delhi,Delhi,Shoes,Fashion,3.0,4999.0,0.0,NetBanking,Delivered,2025-02-02,14997.0,14997.0,2999.4,January,2025.0,Thursday
ORD1231,2025-05-07,Neha,neha57@gmail.com,9311923454.0,Lucknow,Up,Bottle,Home,2.0,499.0,0.0,UPI,Delivered,2025-10-05,998.0,998.0,199.60000000000002,May,2025.0,Wednesday
ORD1233,2025-04-23,Amit,amit78@gmail.com,9170597569.0,Delhi,Delhi,Bottle,Home,4.0,999.0,20.0,NetBanking,Pending,2025-04-23,3996.0,3196.8,639.3600000000001,April,2025.0,Wednesday
ORD1234,,Rahul,rahul71@gmail.com,9252370625.0,Mumbai,Maharashtra,Mouse,Electronics,4.0,2599.0,20.0,COD,Delivered,,10396.0,8316.8,1663.36,,,
ORD1235,2025-06-10,Rohit,rohit82@gmail.com,9786681008.0,Mumbai,Maharashtra,Laptop,Electronics,5.0,9999.0,0.0,Wallet,Returned,2025-06-10,49995.0,49995.0,9999.0,June,2025.0,Tuesday
ORD1236,2025-03-30,Sneha,sneha52@gmail.com,9467598211.0,Pune,Maharashtra,Shoes,Fashion,5.0,4999.0,20.0,UPI,Returned,2025-08-04,24995.0,19996.0,3999.2000000000003,March,2025.0,Sunday
ORD1237,2025-02-08,Sneha,sneha64@gmail.com,9609840956.0,Delhi,Delhi,Mouse,Electronics,5.0,2599.0,10.0,NetBanking,Pending,2025-12-02,12995.0,11695.5,2339.1,February,2025.0,Saturday
ORD1238,2025-02-13,Sneha,sneha20@gmail.com,9215923777.0,Jaipur,Rajasthan,Chair,Furniture,3.0,2599.0,20.0,Wallet,Returned,2025-02-13,7797.0,6237.6,1247.5200000000002,February,2025.0,Thursday
ORD1239,2025-02-02,Amit,amit99@gmail.com,9298132383.0,Delhi,Delhi,Mouse,Electronics,4.0,4999.0,20.0,COD,Delivered,2025-09-02,19996.0,15996.8,3199.36,February,2025.0,Sunday
ORD1240,,Rahul,rahul41@gmail.com,9473396808.0,Pune,Maharashtra,Laptop,Electronics,1.0,1999.0,10.0,Wallet,Pending,,1999.0,1799.1,359.82,,,
ORD1241,2025-04-13,Rahul,rahul74@gmail.com,9266228954.0,Delhi,Delhi,Chair,Furniture,5.0,1499.0,0.0,COD,Cancelled,2025-04-13,7495.0,7495.0,1499.0,April,2025.0,Sunday
ORD1242,2025-06-18,Priya,priya44@gmail.com,Unknown,Bengaluru,Karnataka,Chair,Furniture,4.0,9999.0,20.0,NetBanking,Returned,2025-06-18,39996.0,31996.8,6399.360000000001,June,2025.0,Wednesday
ORD1243,,Neha,neha72@gmail.com,9384057702.0,Lucknow,Up,Chair,Furniture,5.0,999.0,0.0,Wallet,Cancelled,,4995.0,4995.0,999.0,,,
ORD1244,2025-01-19,Amit,amit54@gmail.com,9855809712.0,Mumbai,Maharashtra,Shoes,Fashion,5.0,499.0,10.0,Card,Pending,2025-01-19,2495.0,2245.5,449.1,January,2025.0,Sunday
ORD1245,2025-04-20,Rahul,rahul89@gmail.com,9549999839.0,Delhi,Delhi,Chair,Furniture,5.0,1499.0,10.0,COD,Pending,2025-04-20,7495.0,6745.5,1349.1000000000001,April,2025.0,Sunday
ORD1246,2025-06-18,Sneha,sneha96@gmail.com,9947789147.0,Mumbai,Maharashtra,Watch,Fashion,4.0,,0.0,UPI,Returned,2025-06-18,,,,June,2025.0,Wednesday
ORD1247,2025-06-28,Amit,amit15@gmail.com,9343013197.0,Delhi,Delhi,Chair,Furniture,5.0,1999.0,5.0,Card,Delivered,2025-01-07,9995.0,9495.25,1899.0500000000002,June,2025.0,Saturday
ORD1249,2025-04-17,Vikas,vikas45@gmail.com,9491984023.0,Mumbai,Maharashtra,Mouse,Electronics,5.0,499.0,0.0,COD,Cancelled,2025-04-17,2495.0,2495.0,499.0,April,2025.0,Thursday
ORD1251,2025-06-26,Neha,neha24@gmail.com,9849220357.0,Mumbai,Maharashtra,Watch,Fashion,3.0,1999.0,20.0,Wallet,Cancelled,2025-05-07,5997.0,4797.6,959.5200000000001,June,2025.0,Thursday
ORD1253,2025-03-27,Priya,priya3@gmail.com,9739892616.0,Pune,Maharashtra,Laptop,Electronics,5.0,1999.0,0.0,NetBanking,Cancelled,2025-01-04,9995.0,9995.0,1999.0,March,2025.0,Thursday
ORD1256,2025-01-02,Rahul,rahul71@gmail.com,9808851312.0,Mumbai,Maharashtra,Laptop,Electronics,2.0,499.0,15.0,COD,Pending,2025-07-01,998.0,848.3,169.66,January,2025.0,Thursday
ORD1258,2025-02-13,Neha,neha55@gmail.com,9196604908.0,Lucknow,Up,Shoes,Fashion,2.0,4999.0,15.0,NetBanking,Delivered,2025-02-13,9998.0,8498.3,1699.6599999999999,February,2025.0,Thursday
ORD1259,2025-03-21,Rahul,rahul55@gmail.com,9414758374.0,Delhi,Delhi,Mouse,Electronics,5.0,999.0,0.0,Wallet,Returned,2025-03-21,4995.0,4995.0,999.0,March,2025.0,Friday
ORD1262,2025-06-29,Sneha,sneha24@gmail.com,9282445351.0,Pune,Maharashtra,Bottle,Home,5.0,499.0,10.0,Card,Returned,2025-07-07,2495.0,2245.5,449.1,June,2025.0,Sunday
ORD1263,2025-05-23,Amit,amit89@gmail.com,9432372075.0,Mumbai,Maharashtra,Laptop,Electronics,3.0,1999.0,10.0,Wallet,Returned,2025-05-23,5997.0,5397.3,1079.46,May,2025.0,Friday
ORD1266,2025-04-12,Sneha,sneha10@gmail.com,9408316749.0,Mumbai,Maharashtra,Shoes,Fashion,3.0,499.0,15.0,COD,Delivered,2025-04-12,1497.0,1272.45,254.49,April,2025.0,Saturday
ORD1267,2025-01-09,Neha,neha54@gmail.com,9588418445.0,Mumbai,Maharashtra,Mouse,Electronics,4.0,499.0,10.0,Wallet,Cancelled,2025-01-09,1996.0,1796.4,359.28000000000003,January,2025.0,Thursday
ORD1268,2025-02-12,Neha,neha99@gmail.com,9434349945.0,Jaipur,Rajasthan,Watch,Fashion,3.0,9999.0,20.0,UPI,Pending,2025-02-12,29997.0,23997.6,4799.5199999999995,February,2025.0,Wednesday
ORD1271,2025-06-12,Rohit,rohit72@gmail.com,9387139728.0,Pune,Maharashtra,Shoes,Fashion,5.0,2599.0,0.0,UPI,Returned,2025-06-12,12995.0,12995.0,2599.0,June,2025.0,Thursday
ORD1273,2025-05-19,Vikas,vikas29@gmail.com,9933581073.0,Bengaluru,Karnataka,Bottle,Home,5.0,999.0,15.0,NetBanking,Pending,2025-05-19,4995.0,4245.75,849.1500000000001,May,2025.0,Monday
ORD1275,2025-03-15,Priya,priya71@gmail.com,9884785474.0,Pune,Maharashtra,Shoes,Fashion,1.0,1999.0,0.0,COD,Returned,2025-03-15,1999.0,1999.0,399.8,March,2025.0,Saturday
ORD1276,2025-01-22,Rahul,rahul20@gmail.com,9738093025.0,Mumbai,Maharashtra,Shoes,Fashion,1.0,1999.0,5.0,Wallet,Cancelled,2025-01-22,1999.0,1899.05,379.81,January,2025.0,Wednesday
ORD1277,2025-03-21,Sneha,sneha4@gmail.com,9514685895.0,Bengaluru,Karnataka,Chair,Furniture,2.0,2599.0,15.0,COD,Returned,2025-03-21,5198.0,4418.3,883.6600000000001,March,2025.0,Friday
ORD1278,2025-05-31,Amit,amit21@gmail.com,9142819354.0,Pune,Maharashtra,Watch,Fashion,2.0,4999.0,0.0,UPI,Delivered,2025-04-06,9998.0,9998.0,1999.6000000000001,May,2025.0,Saturday
ORD1280,,Rahul,rahul74@gmail.com,9352557106.0,Pune,Maharashtra,Laptop,Electronics,4.0,1999.0,10.0,Card,Delivered,,7996.0,7196.4,1439.28,,,
ORD1283,2025-04-26,Vikas,vikas32@gmail.com,9297674020.0,Jaipur,Rajasthan,Laptop,Electronics,5.0,1499.0,20.0,COD,Returned,2025-06-05,7495.0,5996.0,1199.2,April,2025.0,Saturday
ORD1285,2025-05-13,Rahul,rahul62@gmail.com,9780966201.0,Lucknow,Up,Watch,Fashion,1.0,1999.0,0.0,UPI,Cancelled,2025-05-13,1999.0,1999.0,399.8,May,2025.0,Tuesday
ORD1286,2025-04-03,Sneha,sneha18@gmail.com,Unknown,Mumbai,Maharashtra,Shoes,Fashion,5.0,999.0,0.0,Card,Delivered,2025-06-04,4995.0,4995.0,999.0,April,2025.0,Thursday
ORD1288,,Priya,priya37@gmail.com,9149442884.0,Bengaluru,Karnataka,Laptop,Electronics,1.0,4999.0,0.0,Wallet,Cancelled,2025-03-04,4999.0,4999.0,999.8000000000001,,,
ORD1289,2025-03-31,Vikas,vikas42@gmail.com,9651366276.0,Jaipur,Rajasthan,Watch,Fashion,5.0,999.0,0.0,COD,Delivered,2025-03-04,4995.0,4995.0,999.0,March,2025.0,Monday
ORD1291,2025-03-26,Amit,amit94@gmail.com,9934522676.0,Delhi,Delhi,Bottle,Home,2.0,999.0,0.0,Card,Pending,2025-03-26,1998.0,1998.0,399.6,March,2025.0,Wednesday
,2025-06-24,Rahul,rahul60@gmail.com,9250231514.0,Pune,Maharashtra,Laptop,Electronics,2.0,1499.0,0.0,COD,Pending,2025-06-24,2998.0,2998.0,599.6,June,2025.0,Tuesday
ORD1293,2025-03-14,Rahul,rahul10@gmail.com,9168263225.0,Bengaluru,Karnataka,Laptop,Electronics,3.0,,0.0,UPI,Returned,2025-03-14,,,,March,2025.0,Friday
ORD1296,2025-06-25,Sneha,sneha88@gmail.com,9807038611.0,Pune,Maharashtra,Laptop,Electronics,5.0,,0.0,Wallet,Pending,2025-06-25,,,,June,2025.0,Wednesday
ORD1297,,Sneha,sneha36@gmail.com,9321478481.0,Bengaluru,Karnataka,Shoes,Fashion,3.0,9999.0,15.0,Wallet,Pending,,29997.0,25497.45,5099.490000000001,,,
ORD1299,2025-05-12,Rohit,rohit84@gmail.com,9519363731.0,Mumbai,Maharashtra,Shoes,Fashion,5.0,1999.0,0.0,UPI,Returned,2025-05-12,9995.0,9995.0,1999.0,May,2025.0,Monday
ORD1300,2025-02-25,Amit,amit19@gmail.com,9222483704.0,Jaipur,Rajasthan,Bottle,Home,1.0,499.0,5.0,NetBanking,Delivered,2025-02-25,499.0,474.05,94.81,February,2025.0,Tuesday
ORD1302,2025-05-20,Amit,amit79@gmail.com,9239911474.0,Bengaluru,Karnataka,Watch,Fashion,2.0,4999.0,0.0,COD,Returned,2025-05-20,9998.0,9998.0,1999.6000000000001,May,2025.0,Tuesday
ORD1303,2025-06-20,Rahul,rahul6@gmail.com,9432269451.0,Jaipur,Rajasthan,Shoes,Fashion,3.0,,15.0,Wallet,Delivered,2025-06-20,,,,June,2025.0,Friday
ORD1305,2025-02-09,Vikas,vikas86@gmail.com,9523265367.0,Bengaluru,Karnataka,Chair,Furniture,4.0,1999.0,0.0,COD,Delivered,2025-12-02,7996.0,7996.0,1599.2,February,2025.0,Sunday
ORD1306,,Sneha,sneha87@gmail.com,9217558569.0,Mumbai,Maharashtra,Mouse,Electronics,1.0,999.0,0.0,Wallet,Delivered,2025-12-01,999.0,999.0,199.8,,,
ORD1307,2025-02-19,Amit,amit22@gmail.com,9261952088.0,Bengaluru,Karnataka,Laptop,Electronics,5.0,9999.0,0.0,NetBanking,Delivered,2025-02-19,49995.0,49995.0,9999.0,February,2025.0,Wednesday
ORD1308,2025-02-09,Rahul,rahul41@gmail.com,Unknown,Delhi,Delhi,Chair,Furniture,2.0,1499.0,5.0,COD,Pending,2025-12-02,2998.0,2848.1,569.62,February,2025.0,Sunday
ORD1309,2025-04-08,Sneha,sneha88@gmail.com,9392114679.0,Jaipur,Rajasthan,Shoes,Fashion,2.0,1999.0,20.0,COD,Cancelled,2025-04-08,3998.0,3198.4,639.6800000000001,April,2025.0,Tuesday
ORD1311,2025-06-23,Sneha,sneha18@gmail.com,9199150123.0,Jaipur,Rajasthan,Bottle,Home,4.0,1999.0,15.0,Wallet,Pending,2025-02-07,7996.0,6796.6,1359.3200000000002,June,2025.0,Monday
ORD1312,2025-02-03,Amit,amit19@gmail.com,9113360501.0,Pune,Maharashtra,Laptop,Electronics,5.0,9999.0,5.0,COD,Cancelled,2025-08-02,49995.0,47495.25,9499.050000000001,February,2025.0,Monday
ORD1313,2025-03-12,Vikas,vikas2@gmail.com,9296775424.0,Lucknow,Up,Bottle,Home,2.0,499.0,10.0,Wallet,Returned,2025-03-12,998.0,898.2,179.64000000000001,March,2025.0,Wednesday
ORD1314,2025-01-14,Vikas,vikas8@gmail.com,9612657813.0,Pune,Maharashtra,Chair,Furniture,5.0,4999.0,5.0,COD,Delivered,2025-01-14,24995.0,23745.25,4749.05,January,2025.0,Tuesday
ORD1315,,Rohit,rohit38@gmail.com,9122667888.0,Lucknow,Up,Laptop,Electronics,4.0,499.0,0.0,NetBanking,Delivered,2025-11-06,1996.0,1996.0,399.20000000000005,,,
ORD1316,2025-02-14,Amit,amit95@gmail.com,9399340561.0,Jaipur,Rajasthan,Bottle,Home,3.0,,15.0,UPI,Delivered,2025-02-14,,,,February,2025.0,Friday
ORD1317,2025-02-11,Sneha,sneha63@gmail.com,9849913603.0,Jaipur,Rajasthan,Shoes,Fashion,4.0,,0.0,NetBanking,Delivered,2025-02-11,,,,February,2025.0,Tuesday
ORD1318,2025-02-21,Rahul,rahul73@gmail.com,9771789560.0,Bengaluru,Karnataka,Bottle,Home,2.0,499.0,10.0,NetBanking,Cancelled,2025-02-21,998.0,898.2,179.64000000000001,February,2025.0,Friday
ORD1319,2025-06-10,Rahul,rahul7@gmail.com,9894093725.0,Mumbai,Maharashtra,Mouse,Electronics,5.0,,0.0,COD,Cancelled,2025-12-06,,,,June,2025.0,Tuesday
ORD1320,,Rahul,rahul4@gmail.com,9574814751.0,Pune,Maharashtra,Laptop,Electronics,1.0,4999.0,10.0,NetBanking,Cancelled,,4999.0,4499.1,899.8200000000002,,,
ORD1321,2025-06-18,Vikas,vikas53@gmail.com,9910821614.0,Mumbai,Maharashtra,Bottle,Home,3.0,999.0,20.0,NetBanking,Returned,2025-06-18,2997.0,2397.6,479.52,June,2025.0,Wednesday
ORD1322,2025-04-16,Vikas,vikas30@gmail.com,9997851784.0,Pune,Maharashtra,Mouse,Electronics,5.0,4999.0,5.0,Card,Returned,2025-04-16,24995.0,23745.25,4749.05,April,2025.0,Wednesday
ORD1323,2025-01-04,Priya,priya11@gmail.com,9838548948.0,Jaipur,Rajasthan,Shoes,Fashion,2.0,9999.0,5.0,COD,Pending,2025-11-01,19998.0,18998.1,3799.62,January,2025.0,Saturday
ORD1324,,Rohit,rohit58@gmail.com,9113037103.0,Pune,Maharashtra,Laptop,Electronics,5.0,4999.0,10.0,NetBanking,Pending,2025-05-06,24995.0,22495.5,4499.1,,,
ORD1325,2025-05-29,Amit,amit47@gmail.com,9397896952.0,Pune,Maharashtra,Mouse,Electronics,2.0,2599.0,0.0,Card,Pending,2025-05-29,5198.0,5198.0,1039.6000000000001,May,2025.0,Thursday
ORD1327,2025-06-23,Amit,amit42@gmail.com,9292419662.0,Delhi,Delhi,Laptop,Electronics,2.0,1999.0,10.0,Wallet,Pending,2025-01-07,3998.0,3598.2,719.64,June,2025.0,Monday
ORD1328,2025-05-15,Amit,amit64@gmail.com,9310217232.0,Mumbai,Maharashtra,Chair,Furniture,3.0,1999.0,0.0,NetBanking,Returned,2025-05-15,5997.0,5997.0,1199.4,May,2025.0,Thursday
ORD1329,2025-05-09,Rahul,rahul90@gmail.com,9706293416.0,Delhi,Delhi,Bottle,Home,5.0,4999.0,20.0,NetBanking,Returned,2025-05-09,24995.0,19996.0,3999.2000000000003,May,2025.0,Friday
ORD1330,2025-06-06,Vikas,vikas41@gmail.com,Unknown,Lucknow,Up,Mouse,Electronics,3.0,9999.0,0.0,UPI,Pending,2025-10-06,29997.0,29997.0,5999.400000000001,June,2025.0,Friday
ORD1331,2025-06-23,Sneha,sneha20@gmail.com,9561744309.0,Pune,Maharashtra,Mouse,Electronics,5.0,4999.0,0.0,COD,Delivered,2025-06-23,24995.0,24995.0,4999.0,June,2025.0,Monday
ORD1332,2025-02-20,Rohit,rohit35@gmail.com,9532206110.0,Bengaluru,Karnataka,Shoes,Fashion,3.0,,10.0,NetBanking,Cancelled,2025-02-20,,,,February,2025.0,Thursday
ORD1333,,Sneha,sneha67@gmail.com,9324547716.0,Bengaluru,Karnataka,Laptop,Electronics,4.0,4999.0,15.0,Wallet,Delivered,2025-11-05,19996.0,16996.6,3399.3199999999997,,,
ORD1334,2025-02-27,Rahul,rahul98@gmail.com,9151907626.0,Pune,Maharashtra,Bottle,Home,3.0,1999.0,0.0,Card,Returned,2025-08-03,5997.0,5997.0,1199.4,February,2025.0,Thursday
ORD1335,2025-04-08,Rohit,rohit34@gmail.com,9113457890.0,Lucknow,Up,Chair,Furniture,3.0,2599.0,0.0,Card,Pending,2025-04-08,7797.0,7797.0,1559.4,April,2025.0,Tuesday
ORD1337,2025-02-04,Rahul,rahul58@gmail.com,9753076727.0,Jaipur,Rajasthan,Laptop,Electronics,4.0,999.0,0.0,NetBanking,Cancelled,2025-02-04,3996.0,3996.0,799.2,February,2025.0,Tuesday
ORD1338,2025-06-13,Neha,neha99@gmail.com,9429636320.0,Lucknow,Up,Laptop,Electronics,5.0,4999.0,0.0,Wallet,Pending,2025-06-13,24995.0,24995.0,4999.0,June,2025.0,Friday
ORD1339,2025-02-23,Rahul,rahul24@gmail.com,9301753805.0,Lucknow,Up,Watch,Fashion,3.0,499.0,0.0,COD,Delivered,2025-02-23,1497.0,1497.0,299.40000000000003,February,2025.0,Sunday
ORD1340,2025-03-27,Rohit,rohit84@gmail.com,9258772494.0,Mumbai,Maharashtra,Shoes,Fashion,4.0,1499.0,0.0,Card,Delivered,2025-06-04,5996.0,5996.0,1199.2,March,2025.0,Thursday
ORD1342,,Rahul,rahul19@gmail.com,9869257406.0,Pune,Maharashtra,Chair,Furniture,5.0,,10.0,Wallet,Delivered,,,,,,,
ORD1343,2025-02-23,Rahul,rahul12@gmail.com,9783047502.0,Jaipur,Rajasthan,Laptop,Electronics,4.0,2599.0,0.0,NetBanking,Returned,2025-02-23,10396.0,10396.0,2079.2000000000003,February,2025.0,Sunday
ORD1345,2025-06-05,Sneha,sneha27@gmail.com,9536056189.0,Delhi,Delhi,Mouse,Electronics,1.0,499.0,20.0,NetBanking,Returned,2025-06-05,499.0,399.2,79.84,June,2025.0,Thursday
